116 6670
104 194 117,71151175649729
104 195 125,60254774486066
104 197 116,61903789690601
104 200 124,06449935416659
104 205 157,83535725559088
104 206 167,09278859364338
104 207 174,26416728633572
104 209 183,56470248934025
104 221 173,1588865753069
104 222 181,10770276274835
104 223 197,01776569639603
104 234 220,32702966272657
104 235 228,31557108528537
104 242 241,76021178018522
104 248 215,0348808914498
104 249 204,9780476051033
104 250 210,52315787105226
104 252 185,29975715040752
104 253 177,53872816937718
104 254 179,6886195617296
104 255 187,3606148580859
104 257 182,1647605877712
104 267 137,7534028617805
104 268 141,4213562373095
104 269 145,43727170158274
104 270 149,77316181479245
104 276 207,88458336298052
104 278 213,24164696418944
104 279 222,17110523198104
104 280 242,15697388264496
106 107 8
106 108 17,88854381999832
106 109 26
106 111 28,844410203711913
106 114 35,77708763999664
106 115 43,08131845707603
106 118 58,240879114244144
106 125 108,81176406988355
106 128 120,06664815842908
106 130 117,64352935882194
106 131 122,44182292011173
106 132 127,5617497528158
106 134 130,59862173851607
106 135 125,60254774486066
106 136 120,9297316626478
106 137 116,61903789690601
106 138 112,71202242884297
106 149 100,31948963187563
106 150 87,8179936004006
106 151 68,11754546370561
106 169 21,540659228538015
106 172 17,88854381999832
106 174 17,88854381999832
106 179 72,11102550927978
106 181 55,71355310873648
106 186 63,245553203367585
106 187 55,71355310873648
106 192 95,51963149007642
106 193 85,5102333057278
106 194 101,9803902718557
106 195 109,83624174196785
106 197 100,71742649611338
106 200 108,07404868885037
106 205 142,04224723651762
106 206 151,4199458459816
106 207 158,4929020492716
106 209 167,90473489452285
106 221 157,2768260107
106 222 165,21501142450705
106 223 181,10770276274835
106 234 204,35263639111682
106 235 212,33935103979195
106 242 226,45087767549057
106 248 199,9199839935968
106 249 189,73665961010275
106 250 195,05896544378575
106 252 169,799882214329
106 253 162,0863967148385
106 254 164,43843832875572
106 255 172,04650534085255
106 257 167,14065932620943
106 267 123,54756169184401
106 268 127,62444906835053
106 269 132,06059215375342
106 270 136,82105101189657
106 276 194,1957775030137
106 278 198,63534428696218
106 279 207,57649192526594
106 280 227,437903613272
107 108 16
107 109 24,08318915758459
107 111 22,627416997969522
107 114 28,844410203711913
107 115 35,77708763999664
107 118 50,59644256269407
107 125 101,19288512538814
107 128 113,20777358467925
107 130 111,21151019566275
107 131 116,27553482998907
107 132 121,6552506059644
107 134 125,60254774486066
107 135 120,9297316626478
107 136 116,61903789690601
107 137 112,71202242884297
107 138 109,2520022699813
107 149 97,40636529508737
107 150 84,09518416651456
107 151 63,245553203367585
107 169 29,120439557122072
107 172 25,298221281347036
107 174 16
107 179 69,85699678629192
107 181 53,36665625650534
107 186 66,2117814289874
107 187 59,0592922409336
107 192 98,48857801796105
107 193 87,36131867136622
107 194 103,84603988597736
107 195 111,57060544785082
107 197 101,9803902718557
107 200 108,07404868885037
107 205 140,91131963046828
107 206 149,9333185119305
107 207 157,2768260107
107 209 166,37307474468338
107 221 158,4929020492716
107 222 166,37307474468338
107 223 182,1647605877712
107 234 204,0392119177096
107 235 212,03773249117714
107 242 224,17850030723287
107 248 197,34234213670416
107 249 187,3606148580859
107 250 193,08029417835473
107 252 167,90473489452285
107 253 160,099968769516
107 254 162,0863967148385
107 255 169,799882214329
107 257 164,43843832875572
107 267 119,86659251017358
107 268 123,54756169184401
107 269 127,62444906835053
107 270 132,06059215375342
107 276 190,03157632351525
107 278 195,386795869117
107 279 204,31348462595415
107 280 224,32119828495925
108 109 8,246211251235321
108 111 16
108 114 24
108 115 32
108 118 48
108 125 107,33126291998991
108 128 122,44182292011173
108 130 121,6552506059644
108 131 127,31064370271639
108 132 133,2066064427737
108 134 138,67948658687772
108 135 134,46189051177288
108 136 130,59862173851607
108 137 127,12198865656563
108 138 124,06449935416659
108 149 112,64102272262978
108 150 98,79271228182775
108 151 76,94153624668537
108 169 29,120439557122072
108 172 33,94112549695428
108 174 32
108 179 85,5102333057278
108 181 69,05070600652827
108 186 80,99382692526635
108 187 73,53910524340094
108 192 113,29607230614837
108 193 102,83968105745953
108 194 119,33147112141039
108 195 127,12198865656563
108 197 117,71151175649729
108 200 124,06449935416659
108 205 156,81836627130127
108 206 165,74679484080528
108 207 173,1588865753069
108 209 182,1647605877712
108 221 174,26416728633572
108 222 182,1647605877712
108 223 197,9898987322333
108 234 220,03636063160107
108 235 228,0350850198276
108 242 239,63305281200255
108 248 212,6405417600322
108 249 202,78066969018522
108 250 208,6911593719293
108 252 183,56470248934025
108 253 175,72706109191037
108 254 177,53872816937718
108 255 185,29975715040752
108 257 179,6886195617296
108 267 134,46189051177288
108 268 137,7534028617805
108 269 141,4213562373095
108 270 145,43727170158274
108 276 204
108 278 210,2189334955346
108 279 219,1255347968374
108 280 239,23210486889087
109 111 16,1245154965971
109 114 23,40939982143925
109 115 31,04834939252005
109 118 46,69047011971501
109 125 109,41663493271945
109 128 126,0634760745554
109 130 125,93649193144932
109 131 131,89389675038038
109 132 138,05795884337854
109 134 144,40221604947757
109 135 140,470637501223
109 136 136,8941196691808
109 137 133,70115930686615
109 138 130,91982279242512
109 149 119,81652640600127
109 150 105,62196741208714
109 151 83,2586331859946
109 169 34
109 172 41,23105625617661
109 174 40,049968789001575
109 179 93,05912099305473
109 181 76,6550715869472
109 186 89,19641248391103
109 187 81,70679286326198
109 192 121,49074038789952
109 193 111,08555261599052
109 194 127,57742747053649
109 195 135,36617007214173
109 197 125,93649193144932
109 200 132,13629327327143
109 205 164,59647626847908
109 206 173,40126873814967
109 207 180,89776118017602
109 209 189,7893569197177
109 221 182,4828759089466
109 222 190,3785702225962
109 223 206,194083329275
109 234 228,00877176108818
109 235 236,00847442411893
109 242 246,9088900789115
109 248 219,79080963497995
109 249 210,03809178337153
109 250 216,1203368496357
109 252 191,049731745428
109 253 183,1829686406463
109 254 184,83506160899236
109 255 192,634368688456
109 257 186,81541692269406
109 267 141,1523999087511
109 268 144,18044250174847
109 269 147,58048651498612
109 270 151,32745950421557
109 276 210,19038988498022
109 278 217,00691233230336
109 279 225,89378034819816
109 280 246,06503205453635
111 114 8
111 115 16
111 118 32
111 125 93,29523031752481
111 128 110,34491379306978
111 130 110,63453348751464
111 131 116,82465493208187
111 132 123,2233744059949
111 134 130,59862173851607
111 135 127,12198865656563
111 136 124,06449935416659
111 137 121,45781160551181
111 138 119,33147112141039
111 149 109,17875251164945
111 150 94,14881836751856
111 151 70,8801805866774
111 169 44,721359549995796
111 172 46,647615158762406
111 174 35,77708763999664
111 179 84
111 181 68,11754546370561
111 186 87,8179936004006
111 187 80,99382692526635
111 192 119,88327656516567
111 193 107,70329614269008
111 194 124,06449935416659
111 195 131,5750736271882
111 197 121,45781160551181
111 200 125,60254774486066
111 205 156
111 206 164,19500601419034
111 207 172,04650534085255
111 209 180,3995565404749
111 221 177,53872816937718
111 222 185,29975715040752
111 223 200,8780724718355
111 234 220,32702966272657
111 235 228,31557108528537
111 242 236,13555429032706
111 248 208,6911593719293
111 249 199,2786993132984
111 250 205,91260281974002
111 252 181,10770276274835
111 253 173,1588865753069
111 254 174,26416728633572
111 255 182,1647605877712
111 257 175,72706109191037
111 267 129,1200991325518
111 268 131,5750736271882
111 269 134,46189051177288
111 270 137,7534028617805
111 276 196,9771560359221
111 278 204,9780476051033
111 279 213,80364823828427
111 280 234,0939982143925
114 115 8
114 118 24
114 125 86,53323061113575
114 128 104,6900186264192
114 130 105,60303025955268
114 131 112,0714058089752
114 132 118,72657663724664
114 134 127,12198865656563
114 135 124,06449935416659
114 136 121,45781160551181
114 137 119,33147112141039
114 138 117,71151175649729
114 149 108,29589096544707
114 150 92,77930803794561
114 151 69,05070600652827
114 169 52,61178575186362
114 172 53,665631459994955
114 174 40
114 179 84,38009243891595
114 181 69,05070600652827
114 186 92,0869154657707
114 187 85,60373823613078
114 192 123,82245353731285
114 193 110,92339699089638
114 194 127,12198865656563
114 195 134,46189051177288
114 197 124,06449935416659
114 200 127,12198865656563
114 205 156,20499351813308
114 206 164
114 207 172,04650534085255
114 209 180,0444389588304
114 221 179,6886195617296
114 222 187,3606148580859
114 223 202,78066969018522
114 234 220,90722034374522
114 235 228,87551201471948
114 242 234,77648945326703
114 248 207,15211801958483
114 249 197,9898987322333
114 250 204,9780476051033
114 252 180,3995565404749
114 253 172,41809649801846
114 254 173,1588865753069
114 255 181,10770276274835
114 257 174,26416728633572
114 267 127,12198865656563
114 268 129,1200991325518
114 269 131,5750736271882
114 270 134,46189051177288
114 276 193,86593305684215
114 278 202,78066969018522
114 279 211,54668515483763
114 280 231,89652865017192
115 118 16
115 125 80
115 128 99,35793878699377
115 130 100,9554357129917
115 131 107,70329614269008
115 132 114,61239025515522
115 134 124,06449935416659
115 135 121,45781160551181
115 136 119,33147112141039
115 137 117,71151175649729
115 138 116,61903789690601
115 149 108
115 150 92,0869154657707
115 151 68,11754546370561
115 169 60,530983801686226
115 172 60,92618484691127
115 174 45,254833995939045
115 179 85,5102333057278
115 181 70,8801805866774
115 186 96,82974749528164
115 187 90,68627239003708
115 192 128,14054783713078
115 193 114,61239025515522
115 194 130,59862173851607
115 195 137,7534028617805
115 197 127,12198865656563
115 200 129,1200991325518
115 205 156,81836627130127
115 206 164,19500601419034
115 207 172,41809649801846
115 209 180,0444389588304
115 221 182,1647605877712
115 222 189,73665961010275
115 223 204,9780476051033
115 234 221,7746604100658
115 235 229,71286424577968
115 242 233,68354670365648
115 248 205,91260281974002
115 249 197,01776569639603
115 250 204,35263639111682
115 252 180,0444389588304
115 253 172,04650534085255
115 254 172,41809649801846
115 255 180,3995565404749
115 257 173,1588865753069
115 267 125,60254774486066
115 268 127,12198865656563
115 269 129,1200991325518
115 270 131,5750736271882
115 276 191,03926298015284
115 278 200,8780724718355
115 279 209,57099035887578
115 280 229,95651762887695
118 125 67,88225099390856
118 128 89,88882021697692
118 130 93,03762679690406
118 131 100,31948963187563
118 132 107,70329614269008
118 134 119,33147112141039
118 135 117,71151175649729
118 136 116,61903789690601
118 137 116,06894502837527
118 138 116,06894502837527
118 149 109,17875251164945
118 150 92,77930803794561
118 151 69,05070600652827
118 169 76,4198926981712
118 172 75,8946638440411
118 174 57,688820407423826
118 179 89,88882021697692
118 181 76,94153624668537
118 186 107,48023074035522
118 187 101,9803902718557
118 192 137,7679207943562
118 193 123,2233744059949
118 194 138,67948658687772
118 195 145,43727170158274
118 197 134,46189051177288
118 200 134,46189051177288
118 205 159,24823389915505
118 206 165,74679484080528
118 207 174,26416728633572
118 209 181,10770276274835
118 221 188,04254837669055
118 222 195,386795869117
118 223 210,2189334955346
118 234 224,35685859808254
118 235 232,20680437919987
118 242 232,31013753170566
118 248 204,35263639111682
118 249 196,04081207748553
118 250 204,0392119177096
118 252 180,3995565404749
118 253 172,41809649801846
118 254 172,04650534085255
118 255 180,0444389588304
118 257 172,04650534085255
118 267 124,06449935416659
118 268 124,57929201917949
118 269 125,60254774486066
118 270 127,12198865656563
118 276 186,29009635512028
118 278 197,9898987322333
118 279 206,49455198624491
118 280 226,87441459979573
125 128 28
125 130 36,87817782917155
125 131 44,721359549995796
125 132 52,61178575186362
125 134 70,8801805866774
125 135 73,53910524340094
125 136 76,94153624668537
125 137 80,99382692526635
125 138 85,60373823613078
125 149 87,72684879784524
125 150 74,4043009509531
125 151 63,245553203367585
125 169 130,29197979921864
125 172 122,37646832622684
125 174 97,32420048477151
125 179 87,72684879784524
125 181 86,34813257969161
125 186 127,12198865656563
125 187 125,60254774486066
125 192 147,85127662620977
125 193 130,78226179417453
125 194 141,4213562373095
125 195 145,43727170158274
125 197 134,46189051177288
125 200 125,60254774486066
125 205 134,40238093129153
125 206 136,5283853270081
125 207 145,43727170158274
125 209 148,48568954616468
125 221 175,36248173426378
125 222 181,10770276274835
125 223 193,08029417835473
125 234 195,05896544378575
125 235 202,14846029589245
125 242 187,48866632412745
125 248 160,099968769516
125 249 154,40207252495026
125 250 164,43843832875572
125 252 144,99655168313487
125 253 137,7534028617805
125 254 134,46189051177288
125 255 141,8731828077456
125 257 131,5750736271882
125 267 87,8179936004006
125 268 84,09518416651456
125 269 80,99382692526635
125 270 78,587530817554
125 276 132
125 278 149,34523762075577
125 279 156,81836627130127
125 280 176,40861656959956
128 130 11,313708498984761
128 131 17,88854381999832
128 132 25,298221281347036
128 134 44,721359549995796
128 135 48,82622246293481
128 136 53,81449618829484
128 137 59,464274989274024
128 138 65,60487786742691
128 149 71,55417527999327
128 150 62,0966987850401
128 151 60,530983801686226
128 169 141,4213562373095
128 172 130,78226179417453
128 174 105,60303025955268
128 179 80,39900496896712
128 181 84,38009243891595
128 186 124
128 187 124,25779653607253
128 192 139,26952286842948
128 193 122,37646832622684
128 194 130,29197979921864
128 195 132,9661611087573
128 197 122,70289320142373
128 200 110,92339699089638
128 205 113,13708498984761
128 206 113,70136322841516
128 207 122,44182292011173
128 209 124,25779653607253
128 221 156,81836627130127
128 222 161,83942659315127
128 223 172,55723688098394
128 234 170,88007490635061
128 235 177,67385851610248
128 242 160,099968769516
128 248 132,9661611087573
128 249 127,81236246936366
128 250 138,15932831336434
128 252 120,06664815842908
128 253 113,20777358467925
128 254 109,17875251164945
128 255 116,27553482998907
128 257 105,60303025955268
128 267 65,11528238439882
128 268 60
128 269 55,569775957799216
128 270 52
128 276 104
128 278 121,6552506059644
128 279 128,9961239727768
128 280 148,48568954616468
130 131 8
130 132 16
130 134 34,17601498127012
130 135 37,73592452822641
130 136 42,5205832509386
130 137 48,16637831516918
130 138 54,405882034941776
130 149 60,92618484691127
130 150 52,61178575186362
130 151 54,405882034941776
130 169 138,67948658687772
130 172 127,05904139414872
130 174 102,2154587134451
130 179 72
130 181 77,6659513557904
130 186 116,27553482998907
130 187 117,09824934643558
130 192 129,87686476043376
130 193 113,13708498984761
130 194 120,33287165193059
130 195 122,70289320142373
130 197 112,64102272262978
130 200 100,31948963187563
130 205 101,82337649086284
130 206 102,44998779892558
130 207 111,21151019566275
130 209 113,20777358467925
130 221 145,60219778561037
130 222 150,57224179774968
130 223 161,24515496597098
130 234 159,84992962150469
130 235 166,70932787339765
130 242 150,62536307010186
130 248 123,2233744059949
130 249 117,64352935882194
130 250 127,81236246936366
130 252 109,17875251164945
130 253 102,2154587134451
130 254 98,38699100999075
130 255 105,60303025955268
130 257 95,0789145920377
130 267 53,81449618829484
130 268 48,82622246293481
130 269 44,721359549995796
130 270 41,7612260356422
130 276 96,33275663033837
130 278 112,64102272262978
130 279 120,26637102698326
130 280 140,05713120009278
131 132 8
131 134 26,832815729997478
131 135 31,240998703626616
131 136 36,87817782917155
131 137 43,266615305567875
131 138 50,11985634456667
131 149 58,240879114244144
131 150 52
131 151 57,271284253105414
131 169 143,22011031974526
131 172 131,0267148332736
131 174 106,50821564555478
131 179 72,44308110509934
131 181 79,6994353806851
131 186 117,09824934643558
131 187 118,45674315968678
131 192 128,76334882255898
131 193 112,28535078094559
131 194 118,45674315968678
131 195 120,33287165193059
131 197 110,63453348751464
131 200 97,40636529508737
131 205 96,33275663033837
131 206 96,33275663033837
131 207 104,9952379872535
131 209 106,50821564555478
131 221 140,91131963046828
131 222 145,60219778561037
131 223 155,79473675320358
131 234 153,1012736720371
131 235 159,84992962150469
131 242 142,772546380598
131 248 115,44695751729449
131 249 110,05453193758083
131 250 120,33287165193059
131 252 102,2154587134451
131 253 95,4148835350125
131 254 91,30169768410661
131 255 98,38699100999075
131 257 87,72684879784524
131 267 48,16637831516918
131 268 42,5205832509386
131 269 37,73592452822641
131 270 34,17601498127012
131 276 88,36288813749809
131 278 104,6900186264192
131 279 112,28535078094559
131 280 132,06059215375342
132 134 20
132 135 25,612496949731394
132 136 32,2490309931942
132 137 39,395431207184416
132 138 46,8187996428785
132 149 56,568542494923804
132 150 52,61178575186362
132 151 61,05735008989499
132 169 148,05404418657398
132 172 135,35139452550905
132 174 111,21151019566275
132 179 73,7563556583431
132 181 82,46211251235322
132 186 118,45674315968678
132 187 120,33287165193059
132 192 128,14054783713078
132 193 112
132 194 117,09824934643558
132 195 118,45674315968678
132 197 109,17875251164945
132 200 95,0789145920377
132 205 91,21403400793103
132 206 90,50966799187809
132 207 99,03534722511958
132 209 100
132 221 136,5283853270081
132 222 140,91131963046828
132 223 150,57224179774968
132 234 146,47866738880444
132 235 153,1012736720371
132 242 134,937022347464
132 248 107,70329614269008
132 249 102,52804494381037
132 250 112,92475370794483
132 252 95,4148835350125
132 253 88,81441324469807
132 254 84,38009243891595
132 255 91,30169768410661
132 257 80,49844718999243
132 267 43,266615305567875
132 268 36,87817782917155
132 269 31,240998703626616
132 270 26,832815729997478
132 276 80,39900496896712
132 278 96,74709297958259
132 279 104,30723848324239
132 280 124,06449935416659
134 135 8
134 136 16
134 137 24
134 138 32
134 149 44,721359549995796
134 150 46,647615158762406
134 151 62,48199740725323
134 169 149,9333185119305
134 172 135,88230201170424
134 174 113,27841806805037
134 179 68
134 181 80
134 186 111,42710621747295
134 187 114,54256850621083
134 192 116,43023662262307
134 193 101,27191120937731
134 194 104
134 195 104,30723848324239
134 197 96
134 200 80,39900496896712
134 205 72,11102550927978
134 206 70,76722405181653
134 207 79,19595949289332
134 209 80
134 221 118,1185844818672
134 222 122,11470017978998
134 223 131,20975573485381
134 234 126,49110640673517
134 235 133,1465358167459
134 242 117,09824934643558
134 248 89,44271909999159
134 249 83,5224520712844
134 250 93,637599285757
134 252 75,47184905645283
134 253 68,81860213634101
134 254 64,4980619863884
134 255 71,55417527999327
134 257 60,92618484691127
134 267 25,298221281347036
134 268 17,88854381999832
134 269 11,313708498984761
134 270 8
134 276 67,05221845696084
134 278 80
134 279 88,09086218218096
134 280 108,29589096544707
135 136 8
135 137 16
135 138 24
135 149 36,87817782917155
135 150 40
135 151 57,688820407423826
135 169 144,49913494550754
135 172 130,10764773832474
135 174 108,07404868885037
135 179 61,05735008989499
135 181 73,7563556583431
135 186 104
135 187 107,33126291998991
135 192 108,46197490364999
135 193 93,38094023943002
135 194 96
135 195 96,33275663033837
135 197 88
135 200 72,44308110509934
135 205 65,60487786742691
135 206 65,11528238439882
135 207 73,7563556583431
135 209 75,47184905645283
135 221 111,13955191559843
135 222 115,37764081484765
135 223 124,96399481450646
135 234 122,11470017978998
135 235 128,9961239727768
135 242 116,27553482998907
135 248 88,36288813749809
135 249 81,58431221748455
135 250 91,21403400793103
135 252 71,55417527999327
135 253 64,4980619863884
135 254 60,92618484691127
135 255 68,35202996254024
135 257 58,240879114244144
135 267 17,88854381999832
135 268 11,313708498984761
135 269 8
135 270 11,313708498984761
135 276 69,85699678629192
135 278 80,39900496896712
135 279 88,81441324469807
135 280 109,17875251164945
136 137 8
136 138 16
136 149 29,120439557122072
136 150 33,94112549695428
136 151 53,665631459994955
136 169 139,31259813814398
136 172 124,57929201917949
136 174 103,22790320451152
136 179 54,405882034941776
136 181 67,88225099390856
136 186 96,66436778875658
136 187 100,23971268913334
136 192 100,4987562112089
136 193 85,5102333057278
136 194 88
136 195 88,36288813749809
136 197 80
136 200 64,4980619863884
136 205 59,464274989274024
136 206 60
136 207 68,81860213634101
136 209 71,55417527999327
136 221 104,30723848324239
136 222 108,81176406988355
136 223 118,92854997854805
136 234 118,1185844818672
136 235 125,21980673998823
136 242 116
136 248 88
136 249 80,39900496896712
136 250 89,44271909999159
136 252 68,35202996254024
136 253 60,92618484691127
136 254 58,240879114244144
136 255 65,96969000988257
136 257 56,568542494923804
136 267 11,313708498984761
136 268 8
136 269 11,313708498984761
136 270 17,88854381999832
136 276 73,43023900274328
136 278 81,58431221748455
136 279 90,24411338142782
136 280 110,63453348751464
137 138 8
137 149 21,540659228538015
137 150 28,844410203711913
137 151 50,59644256269407
137 169 134,40238093129153
137 172 119,33147112141039
137 174 98,79271228182775
137 179 48,16637831516918
137 181 62,48199740725323
137 186 89,44271909999159
137 187 93,29523031752481
137 192 92,5418824100742
137 193 77,6659513557904
137 194 80
137 195 80,39900496896712
137 197 72
137 200 56,568542494923804
137 205 53,81449618829484
137 206 55,569775957799216
137 207 64,4980619863884
137 209 68,35202996254024
137 221 97,65244492586962
137 222 102,44998779892558
137 223 113,13708498984761
137 234 114,54256850621083
137 235 121,85236969382254
137 242 116,27553482998907
137 248 88,36288813749809
137 249 80
137 250 88,36288813749809
137 252 65,96969000988257
137 253 58,240879114244144
137 254 56,568542494923804
137 255 64,4980619863884
137 257 56
137 267 8
137 268 11,313708498984761
137 269 17,88854381999832
137 270 25,298221281347036
137 276 77,6659513557904
137 278 83,5224520712844
137 279 92,34717104492157
137 280 112,64102272262978
138 149 14,422205101855956
138 150 25,298221281347036
138 151 48,662100242385755
138 169 129,79984591670362
138 172 114,40279716860073
138 174 94,82615672903758
138 179 42,5205832509386
138 181 57,688820407423826
138 186 82,365041127896
138 187 86,53323061113575
138 192 84,5931439302264
138 193 69,85699678629192
138 194 72
138 195 72,44308110509934
138 197 64
138 200 48,662100242385755
138 205 48,82622246293481
138 206 52
138 207 60,92618484691127
138 209 65,96969000988257
138 221 91,21403400793103
138 222 96,33275663033837
138 223 107,62899237658968
138 234 111,42710621747295
138 235 118,92854997854805
138 242 117,09824934643558
138 248 89,44271909999159
138 249 80,39900496896712
138 250 88
138 252 64,4980619863884
138 253 56,568542494923804
138 254 56
138 255 64
138 257 56,568542494923804
138 267 11,313708498984761
138 268 17,88854381999832
138 269 25,298221281347036
138 270 32,984845004941285
138 276 82,46211251235322
138 278 86,16263691415206
138 279 95,0789145920377
138 280 115,16944039110375
149 150 16,492422502470642
149 151 40,19950248448356
149 169 116,61903789690601
149 172 100,9554357129917
149 174 82,46211251235322
149 179 28,844410203711913
149 181 44,721359549995796
149 186 68
149 187 72,11102550927978
149 192 72,02777242147643
149 193 56,568542494923804
149 194 60,530983801686226
149 195 62,0966987850401
149 197 52,61178575186362
149 200 39,395431207184416
149 205 50,59644256269407
149 206 56,568542494923804
149 207 65,11528238439882
149 209 72,11102550927978
149 221 87,72684879784524
149 222 93,72299611087985
149 223 106,50821564555478
149 234 115,44695751729449
149 235 123,2233744059949
149 242 127,12198865656563
149 248 100
149 249 90,24411338142782
149 250 96,74709297958259
149 252 72,11102550927978
149 253 64,1248781675256
149 254 65,11528238439882
149 255 72,99315036357864
149 257 67,05221845696084
149 267 25,612496949731394
149 268 32,2490309931942
149 269 39,395431207184416
149 270 46,8187996428785
149 276 96,33275663033837
149 278 98,38699100999075
149 279 107,33126291998991
149 280 127,12198865656563
150 151 24
150 169 105,60303025955268
150 172 90,68627239003708
150 174 69,9714227381436
150 179 21,540659228538015
150 181 33,94112549695428
150 186 65,96969000988257
150 187 68,35202996254024
150 192 77,27871634544663
150 193 60,530983801686226
150 194 68,35202996254024
150 195 71,55417527999327
150 197 60,92618484691127
150 200 51,22499389946279
150 205 67,05221845696084
150 206 72,99315036357864
150 207 81,58431221748455
150 209 88,36288813749809
150 221 102,44998779892558
150 222 108,81176406988355
150 223 122,11470017978998
150 234 131,93938001976514
150 235 139,71399357258383
150 242 142,04224723651762
150 248 114,54256850621083
150 249 105,22357150372724
150 250 112,28535078094559
150 252 88
150 253 80
150 254 80,39900496896712
150 255 88,36288813749809
150 257 81,58431221748455
150 267 35,77708763999664
150 268 40
150 269 45,254833995939045
150 270 51,22499389946279
150 276 106,50821564555478
150 278 111,42710621747295
150 279 120,33287165193059
150 280 140,4563989286355
151 169 87,72684879784524
151 172 74,4043009509531
151 174 50,91168824543142
151 179 25,612496949731394
151 181 24
151 186 64,4980619863884
151 187 64
151 192 84,970583144992
151 193 68
151 194 80
151 195 85,0411665018772
151 197 73,7563556583431
151 200 68,81860213634101
151 205 90,24411338142782
151 206 96,74709297958259
151 207 105,22357150372724
151 209 112,28535078094559
151 221 122,11470017978998
151 222 128,9961239727768
151 223 143,10835055998655
151 234 155,3319027115808
151 235 163,1686244349691
151 242 165,74679484080528
151 248 138,10141201305655
151 249 128,9961239727768
151 250 136,23509092741122
151 252 112
151 253 104
151 254 104,30723848324239
151 255 112,28535078094559
151 257 105,22357150372724
151 267 58,240879114244144
151 268 60,92618484691127
151 269 64,4980619863884
151 270 68,81860213634101
151 276 127,05904139414872
151 278 134,1044369139217
151 279 142,9405470816451
151 280 163,21764610482532
169 172 16,492422502470642
169 174 36,87817782917155
169 179 87,8179936004006
169 181 72,11102550927978
169 186 68
169 187 60
169 192 98,73196037757987
169 193 92,0869154657707
169 194 108
169 195 116
169 197 108,29589096544707
169 200 118,45674315968678
169 205 154,40207252495026
169 206 164,43843832875572
169 207 170,88007490635061
169 209 180,88670487352022
169 221 164
169 222 172
169 223 188
169 234 214,40149253211834
169 235 222,31509170544405
169 242 240,66574330386118
169 248 214,84878403193255
169 249 204,31348462595415
169 250 208,806130178211
169 252 183,52111595127138
169 253 176,0454486773231
169 254 179,10890541790488
169 255 186,46179233290664
169 257 182,4719156473127
169 267 140,91131963046828
169 268 145,60219778561037
169 269 150,57224179774968
169 270 155,79473675320358
169 276 212,03773249117714
169 278 214,84878403193255
169 279 223,78561169118984
169 280 243,3105012119288
172 174 25,298221281347036
172 179 72,11102550927978
172 181 56,85068161420758
172 186 52,15361924162119
172 187 44,181444068749045
172 192 83,54639429682169
172 193 76
172 194 92,0869154657707
172 195 100,07996802557443
172 197 92,0869154657707
172 200 101,9803902718557
172 205 137,92751719653333
172 206 148
172 207 154,40207252495026
172 209 164,43843832875572
172 221 148,05404418657398
172 222 156,05127362504928
172 223 172,04650534085255
172 234 197,9898987322333
172 235 205,91260281974002
172 242 224,32119828495925
172 248 198,63534428696218
172 249 188,04254837669055
172 250 192,4162155328911
172 252 167,14065932620943
172 253 159,69971822141704
172 254 162,87418457201866
172 255 170,1763790894612
172 257 166,37307474468338
172 267 125,60254774486066
172 268 130,59862173851607
172 269 135,88230201170424
172 270 141,4213562373095
172 276 196,8146336022807
172 278 198,9572818471342
172 279 207,88458336298052
172 280 227,29716232280595
174 179 54,405882034941776
174 181 37,94733192202055
174 186 52,15361924162119
174 187 45,60701700396552
174 192 84,11896337925236
174 193 72,11102550927978
174 194 88,54377448471462
174 195 96,16652224137046
174 197 86,34813257969161
174 200 92,0869154657707
174 205 125,02799686470227
174 206 134,16407864998737
174 207 141,4213562373095
174 209 150,62536307010186
174 221 142,772546380598
174 222 150,62536307010186
174 223 166,37307474468338
174 234 188,04254837669055
174 235 196,04081207748553
174 242 208,806130178211
174 248 182,1647605877712
174 249 172,04650534085255
174 250 177,53872816937718
174 252 152,31546211727817
174 253 144,55448799674122
174 254 146,75149062275312
174 255 154,40207252495026
174 257 149,34523762075577
174 267 105,67875850898325
174 268 109,83624174196785
174 269 114,40279716860073
174 270 119,33147112141039
174 276 176,40861656959956
174 278 180,75397644312005
174 279 189,69449122207
174 280 209,57099035887578
179 181 16,492422502470642
179 186 44,721359549995796
179 187 46,8187996428785
179 192 60,166435825965294
179 193 43,08131845707603
179 194 54,405882034941776
179 195 59,464274989274024
179 197 48,16637831516918
179 200 44,721359549995796
179 205 72
179 206 80,39900496896712
179 207 88,09086218218096
179 209 96,74709297958259
179 221 98,38699100999075
179 222 105,60303025955268
179 223 120,33287165193059
179 234 136,5283853270081
179 235 144,49913494550754
179 242 154,40207252495026
179 248 127,81236246936366
179 249 117,64352935882194
179 250 123,2233744059949
179 252 98,0612053770501
179 253 90,24411338142782
179 254 92,34717104492157
179 255 100
179 257 95,0789145920377
179 267 53,81449618829484
179 268 59,464274989274024
179 269 65,60487786742691
179 270 72,11102550927978
179 276 124,96399481450646
179 278 127,05904139414872
179 279 136
179 280 155,64061166674975
181 186 40,792156108742276
181 187 40
181 192 64,40496875241847
181 193 48,16637831516918
181 194 62,48199740725323
181 195 68,81860213634101
181 197 57,688820407423826
181 200 58,240879114244144
181 205 88,09086218218096
181 206 96,74709297958259
181 207 104,30723848324239
181 209 113,13708498984761
181 221 111,42710621747295
